Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
科威特,KWT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,4429.171107,4556.463065,4217.380839,4194.569472,4007.258188,3848.569739,4843.548836,5208.495365,5952.861796,13478.76895,11731.55334,12056.15171,12217.22249,12626.99261,19040.04248,20868.74216,17364.39948,14277.62713,13203.17132,13103.55445,12330.47364,9750.902967,11512.05444,10148.91608,11594.13742,8776.741344,5407.969783,,,,16882.42146,19300.86144,17696.13876,14126.8751,15391.34574,18389.38433,16540.96761,17789.41981,22071.56961,26921.08278,35490.26132,42717.55725,45793.97614,55571.99806,37567.30121,38497.61696,48268.5912,51264.07134,48399.80782,42996.31522,29109.06874,27368.28668,29040.36371
拉丁美洲与加勒比海地区（不包括高收入）,LAC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1763.809018,1734.877101,1681.496491,1694.571136,1634.694695,1691.695118,1911.213923,2216.950383,2408.004405,2897.211974,2511.141037,2922.146972,3349.594669,3516.735717,3767.465705,4079.371112,4032.1445,3513.782605,3908.467341,3780.143928,3615.266975,3571.883932,4017.813774,4824.649067,5590.351495,6521.57732,7487.204641,6935.910499,8525.51376,9499.657136,9422.759322,9532.871587,9714.208188,7866.219304,7583.379431,8313.226892
老挝,LAO,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,489.9487271,641.7386315,468.3241706,278.4193909,148.9844077,172.5414268,203.2559698,234.7193694,250.4922292,287.1875929,325.6292418,363.4716183,377.9712559,345.4969431,248.5413984,277.4951028,324.8450496,326.6408434,319.8270584,362.6252958,417.7516561,475.4164695,590.3013108,709.767087,899.4950787,948.1276421,1141.127115,1381.425606,1588.633147,1838.80602,2017.587781,2159.433152,2338.692157,2457.376266
黎巴嫩,LBN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.684289,1015.464997,1050.117851,1617.278381,1965.341306,2597.600517,3226.98782,3863.26192,4457.96016,5093.290745,5538.680283,5509.346429,5334.903329,5253.122599,5436.595223,5425.66907,5424.22356,5339.441291,5372.065899,6014.271115,7109.466413,8480.945504,8858.283977,8734.189185,8922.896752,8721.254215,8536.682494,8452.443641,8257.294391,8523.74955
利比里亚,LBR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,170.0378376,160.631571,163.9171964,167.291564,178.813389,182.973602,190.565039,198.6575501,205.5867436,222.3334591,228.0925417,234.8669851,246.4318734,252.0590088,308.4039287,355.4121105,356.7994379,391.1740209,404.9332225,445.605324,452.6320834,432.4564639,425.1953638,391.540536,392.9797706,388.2667025,381.9383214,443.9935135,479.5643599,368.8908176,183.2892117,168.9101461,110.4942877,80.19005643,65.67687672,65.01141558,72.74622475,125.4627472,140.9609018,161.5641221,183.4149991,174.1815473,177.2851087,133.4945108,149.4452549,168.6480254,178.927099,210.3733292,232.061732,303.0667491,327.4205097,379.6895803,415.0361958,454.1222236,458.4651734,452.0380717,455.3707414,456.0530154
利比亚,LBY,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.321504,7040.701924,7284.747991,6446.933136,5892.462256,5161.683342,5537.183816,5999.026651,5244.88031,6821.312519,7145.628494,6269.580123,3705.442638,4676.967503,5806.083604,8171.361651,9344.987518,11308.56661,14396.04865,10296.97353,12120.56217,5602.549434,13209.14078,10571.85076,6631.529047,4695.273094,5125.675283,7998.028819
圣卢西亚,LCA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,774.1693066,891.2936417,1065.745238,1240.317882,1404.5027,1508.443808,1606.882519,1748.746892,1908.533659,2252.308791,2442.106527,2744.947624,3056.26903,3502.279052,3665.58562,3994.326218,4004.251769,4130.93258,4355.495644,4444.150393,4480.558051,4814.861126,5000.482127,4996.26776,4693.861546,4684.104617,5117.859151,5504.478929,5810.177297,6856.986885,7636.496032,7577.209593,7384.859301,8007.696484,8270.541758,8218.053212,8481.890521,8796.69108,9306.358868,9364.821525,9574.302496
拉丁美洲与加勒比海地区,LCN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1936.854069,1933.827987,1820.977081,1848.178415,1849.974283,1910.733441,2144.72147,2304.059815,2630.045643,3177.209162,2943.443445,3325.830574,3762.53282,3943.949131,4200.176628,4537.451959,4507.303442,4006.307118,4357.889125,4204.441957,3722.021528,3752.86795,4269.064772,5098.354997,5898.309824,6861.169689,7874.256572,7307.881394,8954.198193,10062.84428,10047.09072,10176.51011,10258.36743,8723.026709,8406.715811,9244.407597
最不发达国家：联合国分类,LDC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,256.195273,259.7458589,248.242817,232.4267372,234.6857816,247.6281946,264.3517627,281.5364307,284.3867643,281.6905058,284.922238,280.720825,250.961241,243.4588378,231.4586241,259.0689279,275.9982413,286.6503879,281.1435824,277.2597789,306.7679223,284.636112,299.5233518,330.5735248,370.9898738,424.4909947,487.7462809,579.6430871,705.7469374,703.2511954,779.3835682,871.9177798,904.2011267,958.8969264,1011.208978,970.4239109,949.2377335,1060.007789
低收入国家,LIC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5953807,305.7360135,317.9795438,301.9049393,319.3378765,315.8436484,283.3841902,262.9362348,219.6630021,243.1144096,268.4189399,272.5581108,269.1415183,266.5608662,302.9180518,278.0378837,289.7644999,306.1136865,341.4581973,384.7314914,422.4467093,490.2550849,579.2438884,592.0783055,628.5095705,694.9390147,733.5720112,780.3161539,817.0529911,761.6451103,702.7504932,750.4330444
列支敦士登,LIE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,4236.930668,4827.792883,5640.464314,7354.102368,8441.047842,10514.99996,11389.02779,12418.01458,17503.33213,19773.67352,20671.99859,19511.08491,19690.37645,19579.08126,18607.87662,19410.75671,28315.83954,37869.33845,41351.0472,39426.9341,49447.46372,50987.77045,55300.46816,55921.13686,64156.70106,78761.7616,79937.21476,72190.79059,76641.0552,81116.43917,74624.55996,74005.01045,79035.53479,89469.75087,99848.61504,104994.0183,113983.1678,130267.2433,142973.8309,125945.0096,141165.0829,158283.0763,149295.646,173528.1505,179308.0756,168146.0153,,
斯里兰卡,LKA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,142.7795496,142.8380435,141.4469786,146.3399301,150.8929072,152.8526342,153.8985479,159.5058546,150.8965687,160.9129241,183.9272358,185.5466882,196.4222683,216.9941233,264.7452357,275.6273188,256.2882151,287.5661294,188.0625573,227.5137498,267.6682924,289.1200884,307.6123466,328.6054789,378.8674667,369.5016286,390.2591451,401.244606,413.3570345,408.3563136,463.5132257,513.1442934,546.9370483,577.495879,647.4405404,714.0686775,756.4580666,816.8164858,848.6883159,841.60088,883.6086467,832.7451402,867.6360437,982.6418822,1066.588484,1250.004791,1437.071355,1633.008369,2041.290655,2095.531476,2808.545966,3213.874539,3350.611036,3609.142895,3820.678185,3842.16386,3857.396363,4065.224874
中低等收入国家,LMC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,122.5289452,108.1034044,112.5412161,117.8326005,128.2327879,138.2772958,140.1696593,145.130098,169.2321984,211.4810925,228.2989724,240.9219782,269.762686,294.4966859,328.4354003,398.2713683,408.2777367,401.5314034,381.188901,370.4290359,383.5453909,393.7937444,426.0422878,436.1049393,434.0509566,454.5840077,425.6984195,444.3195133,443.5424216,475.895826,525.1283321,564.4398169,571.6348647,504.0947137,538.6486237,557.7363632,552.3503823,583.2380089,660.0156018,742.7536309,843.2831539,989.4779168,1201.150472,1327.741161,1341.672349,1675.126561,1867.690454,1927.655739,1978.603176,2051.220426,2003.5018,2059.584861,2188.004305
中低收入国家,LMY,人均 GDP（现价美元）,NY.GDP.PCAP.CD,133.0500463,126.2329501,126.6182652,135.9826914,149.5401435,161.7315823,161.1434121,163.5070559,167.467618,181.776559,195.2891823,204.2465374,222.6559401,268.8503387,332.333734,369.1959977,386.3565212,424.1087921,447.7048643,529.0020418,618.9109217,650.3599535,623.1216308,628.2478459,628.6354259,648.5755223,660.1896024,666.4893882,706.2010841,751.5771896,816.7783938,848.3936348,817.5380232,859.0648689,918.7689171,1017.059812,1095.61423,1141.178628,1086.669621,1046.004809,1130.950136,1130.31819,1170.688222,1298.442585,1517.261929,1783.983972,2092.798074,2562.515803,3034.616832,2929.002472,3530.088721,4112.273464,4332.959537,4534.807464,4648.933615,4333.705028,4299.173841,4654.583479
莱索托,LSO,人均 GDP（现价美元）,NY.GDP.PCAP.CD,40.6055353,41.20121369,47.45022254,52.3443123,56.71294337,58.77856641,59.54474769,60.99854123,61.97209163,65.1835009,66.53949492,72.53249117,75.17683253,110.2417192,134.2221287,129.9808487,125.1599688,159.652649,214.3876695,227.2663325,329.4064935,323.1311048,253.2020441,274.169467,231.0052033,182.467309,212.5949594,264.0350141,303.4256014,314.3388151,371.8442387,430.9096772,498.4844778,491.4205341,506.9977784,568.8163838,529.3669607,551.2410588,506.9946049,493.2493774,474.8197906,437.8190154,407.8093907,603.6362783,781.5145954,862.9463084,915.7757486,918.5406962,935.3941391,924.1059321,1169.267842,1350.677653,1281.620558,1193.0042,1218.471094,1152.316796,1039.703303,1181.811759
後期人口紅利,LTE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,697.8127427,733.0762393,743.0556303,787.1531629,827.3194032,859.7478139,933.1064783,1041.900506,1092.179184,1185.61022,1096.848407,1125.546201,1275.27933,1541.059142,1682.461801,1744.608561,1664.296735,1524.785137,1662.185103,1705.443865,1794.173912,2032.558025,2427.812558,2912.352136,3492.715167,4373.855413,5404.497788,5191.821866,6191.212761,7504.633481,7979.299201,8551.161961,8805.485552,8203.441798,8155.012927,8977.541852
立陶宛,LTU,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11984.86857,14357.73523,14341.18163,15693.78673,16545.12267,14289.12057,14912.68654,16680.6781
卢森堡,LUX,人均 GDP（现价美元）,NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4449.540387,4591.747503,5680.129895,7709.729387,9282.808109,9008.02789,9825.238266,10855.98186,13493.85258,15740.2875,17113.84225,14324.89197,13034.81166,12810.21883,12554.41718,12921.95842,18789.65708,23234.56658,26108.34396,27556.36359,34645.14324,37007.43875,40965.74432,41479.0872,45481.8922,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113625.1329,119225.38,101446.7863,100738.6842,104103.0367
拉脱维亚,LVA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11326.21947,13702.68947,13822.80559,15032.28201,15716.36907,13639.69412,14070.42265,15594.28602
中国澳门特别行政区,MAC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4499.887071,4296.932771,4751.157764,4756.409365,5132.276543,6297.127475,7071.973495,8060.218228,9364.909314,10558.21784,13460.88413,15189.98072,16578.06184,18139.19623,18097.40061,17957.94638,16451.33864,15505.27875,15702.85553,15547.87353,16312.63772,17809.59815,22453.19235,25058.53593,29979.85447,36402.56051,40667.88423,40881.38064,52374.79445,66813.34974,76496.36619,89524.84436,94004.38983,75484.28658,74017.18471,80892.82133
圣马丁（法属）,MAF,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
摩洛哥,MAR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,164.800779,158.9240913,181.1837031,196.5341123,201.2693656,206.4651522,196.3422037,202.9008861,212.810685,232.1985787,246.0880428,265.2671534,302.5983944,364.6223686,438.9164085,502.5448329,523.837337,589.7001079,689.3818559,808.5414825,1077.242942,860.4683258,835.1401895,748.8667871,667.3331806,659.8335018,838.4335711,918.6288626,1063.760775,1068.325714,1202.567531,1263.06008,1295.422632,1195.595322,1322.8704,1428.066182,1556.786387,1393.224149,1469.031945,1444.989055,1332.382358,1336.775376,1413.757176,1721.973863,1948.812275,2013.755559,2191.478567,2494.353552,2884.94776,2861.554005,2834.20472,3039.916016,2904.746728,3111.762887,3154.513484,2847.285569,2892.775561,3007.242877
摩纳哥,MCO,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,12479.72526,13813.3005,16733.62161,21422.84116,22707.45604,28254.27607,28810.87301,31432.86944,38353.80593,45838.16228,51528.54723,44366.29456,41385.35591,38887.76583,36381.6974,37553.35795,52174.84206,63043.17823,68434.22839,68576.58472,84286.69635,83732.70145,91654.11901,85421.72583,89404.07332,101993.1224,101328.7946,90882.92188,93093.25854,91383.94049,82534.87377,82552.56745,89061.05067,108978.4897,123382.0149,126655.5981,135535.0024,170156.6944,192989.1895,152111.598,144246.3688,162009.8778,,,,,,
摩尔多瓦,MDA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.0037319,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1832.499052,1913.240367,2289.877719
马达加斯加,MDG,人均 GDP（现价美元）,NY.GDP.PCAP.CD,131.993036,133.8475815,138.1198491,138.4071657,142.6593399,144.484655,152.1078201,157.4763871,165.4784551,165.011573,169.0705601,177.49841,193.1285548,231.4361855,261.0353414,302.1494676,280.6790389,294.9339882,324.3844957,408.9374277,463.731466,400.7056031,381.8658013,369.4728714,300.5340906,283.9858034,314.7460511,240.9554524,223.0112764,221.682033,265.6761189,222.1537443,245.8643162,265.9345074,227.8369055,234.4940582,287.3565596,247.1294102,252.4652058,243.2527515,245.9390659,278.5557032,262.2859481,316.7998965,245.1235876,274.8197023,292.1507443,377.8482928,470.733254,415.6893226,412.7309341,454.963464,443.9061001,461.7230722,452.4631926,402.0883118,401.7422654,449.7223819
马尔代夫,MDV,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,268.1035209,273.1659313,282.0419145,327.9150538,598.5337551,670.5175128,722.6739964,695.4814816,803.3469679,875.0682067,963.5956599,1064.043684,1206.034796,1329.406796,1432.516546,1570.315705,1736.735195,1923.086188,2006.25691,2146.718037,2226.721729,3031.69994,3047.591909,3481.435214,3952.121984,3648.780055,4811.667468,5559.506832,6583.45125,6615.763778,7100.405899,7395.6878,7473.195629,8291.485295,9056.65344,9575.7707,9871.906911,10535.7947
中东与北非地区,MEA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,249.8012809,271.1616701,292.2101289,337.430215,397.3190705,523.6518821,953.219267,1026.226492,1259.892301,1420.258213,1470.952588,1865.879077,2349.275647,2347.560574,2251.712843,2200.719021,2167.260771,2137.276795,2096.269107,1853.027372,1754.242705,1761.522396,2249.181727,2160.599481,2304.620756,2268.483322,2284.317622,2470.229964,2739.136447,2785.222491,2653.906786,2787.100748,3049.298394,3003.17723,2936.079905,3245.973955,3716.494316,4384.915333,5026.666552,5833.362033,7117.492299,6229.030788,7126.771933,8276.272941,8832.069226,8602.500554,8471.517877,7323.031083,7195.352317,7349.947863
墨西哥,MEX,人均 GDP（现价美元）,NY.GDP.PCAP.CD,341.5927527,359.4444512,373.9275291,404.3883769,464.124301,489.4332285,528.5688186,559.9853527,600.4824435,644.1443422,682.6848913,729.7269384,814.7351558,965.0739089,1218.517547,1445.646984,1421.60052,1271.474634,1552.101676,1987.32863,2801.980761,3522.663761,2392.800872,2006.395369,2317.63397,2384.576933,1639.861008,1742.336266,2231.182022,2664.070072,3077.747087,3611.445445,4093.392787,5526.860507,5715.409999,3828.717023,4294.978983,5143.96112,5327.811901,5984.341068,6959.388717,7341.882478,7398.80102,6903.949188,7310.961631,8089.409036,8859.715354,9412.827939,9765.716806,7792.247828,9016.457812,9912.582043,9940.468822,10400.56311,10580.97247,9290.760629,8443.691924,8902.830823
马绍尔群岛,MHL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,972.6272223,1047.644764,1196.520692,1234.758349,1144.679519,1392.622625,1494.152255,1604.248462,1588.990265,1659.182206,1702.052604,1844.201871,1987.31218,2136.846268,2356.757816,2156.728468,2056.200186,2093.444391,2073.367384,2126.91386,2206.697584,2391.485486,2434.714867,2522.076276,2649.670541,2763.739007,2891.928956,2925.977632,2917.001147,3146.763948,3297.558144,3516.899911,3614.130661,3461.781164,3390.910292,3665.207477,3753.256293
中等收入国家,MIC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,137.6966782,130.2695207,130.5134587,140.3433012,154.6780508,167.1986055,166.301132,168.581115,172.9252054,187.8715752,202.1588214,211.2412463,230.2885857,278.9364104,345.1440213,382.60057,400.9596514,440.911589,464.8355929,550.6287572,645.3556011,679.1030987,649.4303709,655.7036582,657.3700087,680.5237097,692.2059245,699.8299044,742.2697708,793.3432832,863.2525208,898.4691232,868.1269346,915.7829398,985.2398088,1091.621014,1176.387229,1226.994937,1168.548491,1125.175201,1216.372989,1219.282746,1264.055006,1405.12374,1645.5299,1938.918296,2280.488548,2798.94509,3319.423561,3205.376012,3876.344295,4525.484982,4774.640376,5002.503212,5133.585918,4792.118492,4766.370137,5169.129266
马其顿王国,MKD,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.139214,2355.260215,1164.914921,1285.362426,1706.244683,2243.474529,2222.813128,1868.030611,1774.822037,1814.512523,1854.145956,1815.920091,1961.203736,2408.80011,2762.561701,3037.754585,3325.613242,4036.140237,4793.292959,4543.890244,4542.904104,5064.041106,4698.689476,5211.4992,5469.217898,4834.136723,5163.250253,5442.609944
马里,MLI,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,48.27986548,59.46752756,57.99180012,60.47565,71.15470324,79.15748792,90.10019367,84.59764892,128.151032,142.3768854,156.402827,178.9854422,229.3402096,248.1889337,212.7326099,180.5381889,172.0320335,160.2528428,177.7599163,232.8253037,259.1339158,265.140308,262.5685977,316.8165941,314.8369994,319.191412,309.515078,222.5767979,281.7886811,282.081344,266.668047,281.3221274,322.53868,269.3483829,306.8473237,334.2024016,391.7912801,439.3572924,487.9402556,521.6425796,595.6368319,689.6784228,697.0153124,708.3707632,835.0889098,777.3476868,803.8935757,848.2279485,749.9501571,779.9448438,824.5162257
马耳他,MLT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,11039.05651,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22840.20213,21926.0604,23816.66697,25851.65933,23759.02834,24770.80657,26945.98388
缅甸,MMR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.1874804,138.9249275,143.7760051,219.782326,219.8156688,247.2427006,296.9007284,410.4500001,643.9513703,741.0777116,987.7365832,1186.423937,1175.561788,1171.464477,1260.422411,1138.992271,1195.515372,1298.881989
中东与北非地区（不包括高收入）,MNA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.908453,1197.534659,1337.452678,1519.447378,1529.645553,1522.688304,1580.201181,1607.58831,1634.019736,1558.758968,1728.320429,1968.01403,2277.986703,2599.901414,3156.328275,3818.384024,3629.569699,4122.744868,4588.710352,4963.479088,4577.032311,4424.005723,3905.958291,3865.681055,3768.731836
黑山,MNE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.680913,5976.391922,7367.751909,6727.107767,6682.281158,7318.742449,6586.719209,7186.431924,7378.341022,6514.272695,7028.940132,7669.571906
蒙古,MNG,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,1332.640563,1435.767097,1495.015749,1121.664164,1137.690354,1465.448402,1485.539626,1533.445039,1670.69287,1172.443066,1072.635835,587.3013993,339.5199868,405.9718115,631.9148653,580.9110949,505.602916,477.3497294,445.0069434,474.2133361,524.0145924,571.501883,646.0561295,797.8377432,998.8226671,1334.651896,1634.081431,2139.625631,1717.898761,2650.353648,3769.595269,4368.082248,4385.379355,4181.583313,3946.962075,3694.082552,3735.164302
北马里亚纳群岛,MNP,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18672.83277,18376.79096,18427.42488,16644.70382,16048.50214,15761.26225,16350.05485,14279.55599,14681.02308,13628.08166,13980.41625,14508.84595,15513.69612,17020.57793,22572.37882,
莫桑比克,MOZ,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,297.6188829,291.5253917,291.0872128,255.6884981,262.6598689,343.1994566,402.5654505,180.7958247,161.0123545,177.1997292,189.6245382,240.1242747,162.8269598,163.6143937,161.7048809,160.0176177,216.8754283,253.1096478,284.373291,301.539472,277.6486591,256.4414872,262.8840551,283.8911588,336.3318145,369.1545359,385.7567141,422.1461573,503.1277109,463.852618,419.2258149,526.5313517,566.0513873,605.9856081,623.2867539,528.3125597,382.069457,415.7177167
毛里塔尼亚,MRT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,107.9150268,121.9696783,122.2522703,121.5762944,157.6110412,174.0960887,176.4789416,181.7203477,194.4430503,178.9259649,182.2149847,191.9356585,217.5880401,266.1606145,321.3321701,358.1858428,383.4616262,384.1278677,375.8763759,432.0871251,462.191764,473.732776,461.6351803,471.3744343,422.4385469,385.9978943,441.1599122,486.2807331,497.8557003,496.7178639,502.2317528,692.3496476,683.833774,568.2107979,581.9098343,608.1869747,601.7734654,567.2228466,539.4253598,534.7159444,477.4761024,464.229758,460.9542322,528.5806613,602.547286,697.7452864,944.1304851,1013.310149,1167.535733,1046.837935,1203.383663,1393.261734,1364.283926,1450.577949,1326.668654,1158.256371,1101.901529,1136.763975
毛里求斯,MUS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,779.9071319,897.6704136,1092.267744,1280.392446,1176.498054,1170.05342,1091.099714,1093.009079,1032.312731,1058.904835,1428.532921,1822.977964,2054.643747,2084.257805,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3651.232286,3861.032414,3792.182152,3957.512906,4623.347642,5229.876738,5116.045424,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10547.21683
马拉维,MWI,人均 GDP（现价美元）,NY.GDP.PCAP.CD,45.03315261,47.18254683,48.38665326,49.27953737,49.133388,56.53458923,62.62314258,63.30705108,56.09458703,59.27399892,63.1079718,77.27001037,83.55873707,88.91075416,106.710652,115.8592288,122.8879718,143.2760751,163.4336747,176.7808845,200.8176855,195.6020854,181.9898144,183.624246,175.1771459,156.8896581,155.2272109,145.6995785,159.7701334,174.8513588,199.2859332,228.5562584,184.9506087,212.2455193,120.6293244,141.0279061,225.6262847,256.5276762,163.5335012,160.7990288,153.2595087,146.7615397,290.9798977,260.1052517,274.2256294,280.3673842,297.6971211,320.2227274,372.842678,420.7379657,458.8681744,512.1254051,374.5018802,332.9223039,354.7253961,362.6575444,300.3076651,338.4836424
马来西亚,MYS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,234.9168929,225.9164441,230.2479322,279.7084079,289.0049804,310.3277629,321.0974731,317.4289184,323.4082024,347.3786592,357.6618643,383.6748013,445.3511803,661.0192698,799.9231515,764.5550632,886.2154728,1027.274198,1246.535891,1576.029369,1774.73631,1769.126939,1852.330981,2047.882636,2234.356477,2000.145978,1728.543559,1947.442371,2071.45488,2215.3645,2440.591801,2652.144224,3111.976879,3431.370186,3726.340667,4328.000018,4797.291371,4637.320481,3263.520983,3493.465229,4045.170471,3915.115046,4167.364387,4463.675893,4955.477743,5593.822995,6222.982955,7269.17114,8513.629541,7326.744435,9071.356987,10405.12062,10779.50751,10882.2891,11183.72943,9648.553455,9508.23775,9944.9043
北美,NAC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,2942.62887,2990.766281,3153.88605,3281.351235,3478.085861,3727.140165,4040.87901,4227.761864,4575.14811,4906.852508,5140.490459,5525.142965,6017.694952,6657.814444,7222.982749,7787.748573,8627.878194,9414.663527,10441.60877,11531.25921,12454.59512,13827.11833,14242.80861,15347.14153,16809.36509,17855.70724,18651.91897,19720.68569,21224.34569,22694.96805,23696.37127,24131.30752,25021.26256,25822.08039,26988.83444,27968.72921,29189.84619,30604.98659,31761.24161,33397.98091,35242.0642,35942.43627,36794.85361,38550.0799,40948.23418,43514.08192,45849.04082,47723.72747,48232.31001,46394.38485,48291.07443,50027.57819,51561.45955,52751.79899,54295.34242,55153.21527,56058.64352,58070.06614
纳米比亚,NAM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2404.416189,2184.335068,2014.538154,2134.995392,1764.477192,1407.100937,1522.089666,1854.312603,1924.062118,1873.137121,1982.325243,2055.440991,2278.046521,2063.14806,2263.400295,2381.645435,2311.96379,2332.383578,2113.442775,2055.364975,2057.995057,1834.294086,1713.047594,2482.36862,3288.257373,3573.146387,3881.209535,4202.510968,4029.065061,4153.497885,5191.583081,5600.971392,5749.404752,5490.041314,5392.712421,4852.092267,4560.70206,5227.18001
